search_category,time,tweet_text
rain,2019-06-21 04:36:08,RT @ThrowbackGoback: Bronski Beat
sun,2019-06-21 04:36:10,@allisonswitzer I’m here to report that it’s chaos here in KC. The aliens have come. They did not want peace. We ar… https://t.co/HjQdCisBkg
rain,2019-06-21 04:36:12,RT @waub: Tune in to @cbcradio in Ontario tomorrow afternoon at 4ET for a special National Indigenous Peoples Day broadcast live from the W…
sun,2019-06-21 04:36:14,RT @tom_watson: If anyone thinks Boris Johnson as PM will stand up for working people they are in cloud cuckoo land. Labour must take a cle…
sun,2019-06-21 04:36:16,@JohnSaunders888 Thanks John. If we hv clear skies sometime soon I'll train the binoculars on Jupiter for a closer look.
rain,2019-06-21 04:36:18,"Behold rather the height and glory of the clouds, and the everchanging mists; and listen to the fall of rain upon t… https://t.co/Y26k1wSNM4"
sun,2019-06-21 04:36:20,RT @richyxez: The older I get the more I appreciate ppl who are straightforward and clear about their intentions. I don’t have time for tha…
sun,2019-06-21 04:36:22,@askjillian I’m realizing it’ll never fully go back to normal. It’s getting closer to what was normal but it’s clea… https://t.co/O6svQX8N3C
sun,2019-06-21 04:36:24,Sunny day in Venice @joshbeauchamp @anygabrielly https://t.co/IjUW1lNlCY
rain,2019-06-21 04:36:26,RT @mcshanejamie: Singing in the rain #PuertoRico @bikenewyork’s TD Five Boro Bike Tour. @ABetterNY #TDFBBT https://t.co/WK8jFDMhkv
sun,2019-06-21 04:36:28,RT @_MeeYahh: i just need to get away. Clear my head this shit too much😴
sun,2019-06-21 04:36:30,the background of waku waku clear file (individual) reminds me of Monster MV setting lol 😂😂 but with more colourful settings for sure!
sun,2019-06-21 04:36:32,RT @BenjaminNorton: Let's be clear: The Trump admin sent a drone into what Iran says was its sovereign airspace. The US knew Iran would sho…
sun,2019-06-21 04:36:34,RT @SUNSHlNELlNE: i’m still into sunshine line 
rain,2019-06-21 04:36:36,@BeMoreChill @MrJoeIconis AND WE LIVE EVERYTHING ABOUT YOU!!!🥺🥺🥺💖💖💖💖💖
rain,2019-06-21 04:36:38,@AchillesHoez Man it’s a good thing bro: at least Michigan weather consistent.
sun,2019-06-21 04:36:40,Just to be clear - don’t private message me. I’m good. I’m not looking for friends or hookups on Twitter. I only jo… https://t.co/ST92ycZCdr
sun,2019-06-21 04:36:42,"Get your beauty rest KFNL, 21 Jun 2019, Loveland, Colorado camera3 NW, https://t.co/Q5yUkgAgDG See wx and other web… https://t.co/A58X0rZp6w"
sun,2019-06-21 04:36:44,RT @fullsunarchive: the sun god made an appearance today https://t.co/n7cTP5HT0f
rain,2019-06-21 04:36:46,RT @manny_ottawa: I never thought I would see the day  where Canadians thought we could change the weather.......by taxing .003 of world’s…
sun,2019-06-21 04:36:48,"RT @NWSCLE: The light is at the end of the tunnel...Summer has arrived!  The temperatures might not be as hot as you'd like, but tomorrow i…"
rain,2019-06-21 04:36:50,RT @two_oh_teen: To sum it up. 
sun,2019-06-21 04:36:52,RT @girlgroupzone: Red Velvet to perform 'Zimzalabim' and 'Sunny Side Up!' for their first comeback stage on Music Bank today https://t.co/…
rain,2019-06-21 04:36:54,RT @windtimer: giveaway — neocity in bkk ♡
rain,2019-06-21 04:36:56,Groovin and cruisin with @TomStaar in #nyc @hornblowerny! Another next level set! #tbt
sun,2019-06-21 04:36:58,RT @girlgroupzone: Red Velvet to perform 'Zimzalabim' and 'Sunny Side Up!' for their first comeback stage on Music Bank today https://t.co/…
sun,2019-06-21 04:37:00,RT @Little_sun_boy: 🌈 Giveaway time🌈
sun,2019-06-21 04:37:02,"Tonight we will performing ’Zimzalabim’ and ’Sunny Side Up!’ as our comeback stage on KBS’s Music Bank. Well, we wi… https://t.co/1O3qY2uQTB"
sun,2019-06-21 04:37:04,"RT @dazeddivine: my sun, moon &amp; rising https://t.co/DjPrhMMwF5"
rain,2019-06-21 04:37:06,RT @jadaayvette: high showers w/ great music &gt;
sun,2019-06-21 04:37:08,RT @SBeauty1: I need good weather &amp; the beach like neoww!
rain,2019-06-21 04:37:10,I hope everyone is having a great evening enjoying this nice rain...very peaceful 🙏
sun,2019-06-21 04:37:12,"@Camila_Cabello HEY SUNSHINE, could u follow back these beautiful camilizers??? @jhennydovale @cabellosmermaid… https://t.co/jeLjhufiyV"
sun,2019-06-21 04:37:14,More like:
rain,2019-06-21 04:37:16,"Welcome to OKC, DB!  Jump shot and peanut butter shakes for you!!!  GO THUNDER!"
sun,2019-06-21 04:37:18,"RT @HEADds_up: I thought it had to be $100,000? They’ve reduced it? https://t.co/BIlwzUSznK"
rain,2019-06-21 04:37:20,RT @shidaazzlesthem: You're literally putting the god of thunder against a guy with a sore throat in a Halloween costume https://t.co/v0UeJ…
sun,2019-06-21 04:37:22,@rude_jude CLEAR CUT CASE OF HOW EVERYONE HAS THEIR OWN VERSION OF REALITY... SMMFH😔
rain,2019-06-21 04:37:24,I want to ***
rain,2019-06-21 04:37:26,"RT @varunnair07: @bjparvind @BellandurJothge The way its been finished, it won't last 1 good rain."
sun,2019-06-21 04:37:28,"if anyone watched oh my ghost, please let me know if you had a crush on corden/joon too because he's so precious &amp;… https://t.co/iS8UJP0PBb"
rain,2019-06-21 04:37:30,"I'm no weather man, but you can expect more than a few inches of this long dick tonight. ;) — 🤦🏾‍♀️🤦🏾‍♀️ https://t.co/ZhNTaJQ6TK"
sun,2019-06-21 04:37:32,RT @JesseFFerguson: 4 years ago today.
sun,2019-06-21 04:37:34,RT @chrisdlabat: You are my life
sun,2019-06-21 04:37:36,"RT @Feyntan: I'm actually a complete amateur at everything I do. I just have very specific sources of inspiration, which tends to give me a…"
rain,2019-06-21 04:37:38,don’t trust a bitch who showers with mascara on
sun,2019-06-21 04:37:40,maryland weather soooool dumb
rain,2019-06-21 04:37:42,"RT @kirankalaga: Cricket world cup 2019, Man of the series - Rain 🙂"
sun,2019-06-21 04:37:44,Be a Wildflower. Enjoy the sun and rain Flaunt your color Show your pretty face to the world. Your life is short. B… https://t.co/iwdXQlYkRG
rain,2019-06-21 04:37:46,"RT @LifeLimits: God didn't promise days without pain, sun without rain, but He did promise strength for the day and light for the way."
sun,2019-06-21 04:37:48,"Yes, yes it does."
sun,2019-06-21 04:37:50,The BBC doesn’t even hide it’s unapologetic Toryness anymore
rain,2019-06-21 04:37:52,"RT @jamesaydelott: Breathtaking aerial view of last night's monster severe storms in NE TX, from the cockpit of a passing aircraft.  Sent t…"
sun,2019-06-21 04:37:54,"RT @pwafork: Now let's all stop and ask ourselves why none of this journalism was committed during Biden's eight years as veep (""a heartbea…"
rain,2019-06-21 04:37:56,@eDreams_de @eDreams_es after missing a connection due to delay because of bad weather I am now stranded in Madrid… https://t.co/zTE1KVnXF4
sun,2019-06-21 04:37:58,Me when I leave on a sunny day after an 8 hour shift. https://t.co/P6qBGjlUTH
rain,2019-06-21 04:38:00,Beautiful thank you!
rain,2019-06-21 04:38:02,RT @shidaazzlesthem: You're literally putting the god of thunder against a guy with a sore throat in a Halloween costume https://t.co/v0UeJ…
sun,2019-06-21 04:38:04,RT @AndrewJuge: Ridiculous the NBA still hasn’t figured out how to do the draft properly so it’s clear which team selects the player. It’s…
sun,2019-06-21 04:38:06,"Don't compare your life to others. There's no comparison between the sun and the moon, they shine when it's their t… https://t.co/uVVpI6rxgK"
sun,2019-06-21 04:38:08,"loving you is easy, nothing bounds the heart on my sleeve that lays proudly for you. i shine like the citrus sun th… https://t.co/fRgy9tO9pC"
rain,2019-06-21 04:38:10,RT @john_kirby: Michigan Fans              MSU Fans
sun,2019-06-21 04:38:12,RT @mfnuggy: You’re going places bro. Never quit. You’re a fucking legend. Steez https://t.co/KduJJb6vLw
sun,2019-06-21 04:38:14,🔅 Where is D delusion when truth is known?
sun,2019-06-21 04:38:16,Something we can emulate in schools in Odisha but schools are not area of focus @CMO_Odisha    after… https://t.co/t9t2JiriLK
rain,2019-06-21 04:38:18,RT @SneakerReporter: Darius Bazley Draft Combine Highlights for all you OKC Thunder fans https://t.co/oFVo1xBWDZ
rain,2019-06-21 04:38:20,@geehrndz lmfaooooo I hate you
sun,2019-06-21 04:38:22,the sun is my best friend https://t.co/6Meb7feYMs
sun,2019-06-21 04:38:24,RT @picseunbi: little ball of sunshine. ♡ https://t.co/oQqEySILNr
sun,2019-06-21 04:38:26,RT @iHaveThe_KEE: I think it's really insulting and degrading for these businesses to have people with special needs out in the hot sun hol…
sun,2019-06-21 04:38:28,@ChaseHughesNBCS Do it!!
sun,2019-06-21 04:38:30,RT @1JANGNIM: clear the searches.
sun,2019-06-21 04:38:32,@maxkeeble69 good tweet man
sun,2019-06-21 04:38:34,@Roromeo_MUFC10 Very clear.
rain,2019-06-21 04:38:36,"RT @tictoc: JUST IN: Thousands of protesters have attempted to storm Georgia's parliament in the capital of Tbilisi, and are calling for th…"
sun,2019-06-21 04:38:38,RT @The06Gentleman: Texas is Hell....
rain,2019-06-21 04:38:40,"RT @NWSNewYorkNY: After some morning showers, especially across eastern sections the weather will improve into the afternoon. The humidity…"
sun,2019-06-21 04:38:42,Scientists find sun's history buried in moon's crust https://t.co/CBQvZxzTfW https://t.co/Zdecgrqqsb
sun,2019-06-21 04:38:44,No words.
sun,2019-06-21 04:38:46,"RT @HikindDov: With the sharp rise in antisemitic hate crimes and the mainstreaming of antisemites in the halls of Congress, we expect our…"
sun,2019-06-21 04:38:48,RT @KamalaHarris: The choice is simple: The American people or the @NRA? https://t.co/eVFm9obgAg
rain,2019-06-21 04:38:50,RT @soongasm: while everyone's busy taking a picture of the view/taking selfies there will always be that one person who'll just sit or sta…
sun,2019-06-21 04:38:52,@TaniRogue Don't be discouraged if it's a natural tan U desire. I've said it many times before I've seen women as w… https://t.co/JPVD9GYCuY
rain,2019-06-21 04:38:54,@wendiwendy I live near a train yard. When they shunt the trains I don't hear the wheels screech only the cars bang… https://t.co/FBhAJomoyo
sun,2019-06-21 04:38:56,"When I called to tell my insurance company that their list of innetwork providers was wildly out of date, they told… https://t.co/zM16eX5BXO"
sun,2019-06-21 04:38:58,@Zay_54bihhhh Dudes are blind also.
sun,2019-06-21 04:39:00,@washingtonpost The one CLEAR REQUIREMENT OF BECOMING ELECTED WITHIN THE @GOP is being an OBEDIENT SYCOPHANT.
rain,2019-06-21 04:39:02,RT @RianReese333: Today was 100 degrees with a heat index of 112. The sun just went down. Yay! Tomorrow is supposed to be about the same. W…
sun,2019-06-21 04:39:04,RT @tanaka_tatsuya: 【微型展 2.0 in 高雄】
sun,2019-06-21 04:39:06,RT @NashWX: “We’re not in Kansas anymore Toto...” 
rain,2019-06-21 04:39:08,@Yeefi Ohhhhhhh this is gonna cause a shit storm
sun,2019-06-21 04:39:10,@HuevosEnSerio Oh she’s perfect
rain,2019-06-21 04:39:12,"RT @ErikHorneOK: I'm not going to claim to know more about the Thunder on evaluating prospects, but there were guys still on the board you'…"
sun,2019-06-21 04:39:14,"@ken_wheeler Ease me in with a clear and basic example then blaste away, but if you don't have time for both, just the latter"
sun,2019-06-21 04:39:16,clear the searches hendery solo hendery album hendery grammy
sun,2019-06-21 04:39:18,"@fatnudes @nyhcmaven84 Yes, the natural look is best."
rain,2019-06-21 04:39:20,'Forget about him struggling with Argentina... this move is MAD': Fans stunned by Lionel Messi after he leaves Para… https://t.co/Z9qYH0ETqm
sun,2019-06-21 04:39:22,And about that “phone call” where you “ promised that your staff would get back to them”.... (Russian Punkers) did… https://t.co/Cgg4emv8ji
rain,2019-06-21 04:39:24,"Im not a thunder fan anymore so don’t use that in your comebacks from now on. Anyways, I hope Russ and or PG reques… https://t.co/qPWTRmTlsS"
sun,2019-06-21 04:39:26,"RT @NCCU: Alumna Sunshine Anderson (@Sunshine), ’97, is a national recording artist. Her first album, “Your Woman,” debuted at number eight…"
rain,2019-06-21 04:39:28,@i24NEWS_EN Yeah right... https://t.co/hxpJJc7sXV
rain,2019-06-21 04:39:30,"RT @DisclosureBP: Oct 6, 2017"
sun,2019-06-21 04:39:32,"RT @tparsi: When Trump pulled out of the #IranDeal, we warned that if war would break out between the US &amp; #Iran 6 or 12 months later, it s…"
rain,2019-06-21 04:39:34,"@KevinSimler me, I gave a lightning talk about this recently:"
sun,2019-06-21 04:39:36,RT @BernieSanders: Let's be clear: There's nothing patriotic about the wealthiest people in America stashing their cash in offshore tax hav…
sun,2019-06-21 04:39:38,RT @aapkaprithvi: This is so cool !!!
sun,2019-06-21 04:39:40,"Just posted a photo @ Sun City, Menifee, California https://t.co/KEjxeQAYTV"
rain,2019-06-21 04:39:42,Make it rain on yo dirty ass got it out the mud
rain,2019-06-21 04:39:44,"RT @ErikHorneOK: I'm not going to claim to know more about the Thunder on evaluating prospects, but there were guys still on the board you'…"
rain,2019-06-21 04:39:46,"current weather in Hitachi: broken clouds, 26°C"
sun,2019-06-21 04:39:48,RT @PerlanProject: Taking an aircraft with no engine to an altitude that's twice the service ceiling of an #A380 -- that's just part of #Ai…
rain,2019-06-21 04:39:50,"It is a disgrace, he’s a disgrace and this country is hurting because of him and I pray that he will soon be out an… https://t.co/gyZcRdoGP5"
rain,2019-06-21 04:39:52,RT @Coach_Wilson19: Just finished our 1st week. I love how @MadCubsFootball is embracing the culture! Wasn’t ideal with bad weather &amp; pract…
sun,2019-06-21 04:39:54,RT @tsholyground: Hi it’s latin swiftie selfie night on tumblr and yall should reblog people! I just went through the tag and everyone in i…
rain,2019-06-21 04:39:56,“Haven’t you ever wondered what makes acid rain” uh
sun,2019-06-21 04:39:58,RT @DeShayYRIT: Terrible tweet. RT @SiDonTrip: Breh. Please send Phoenix to the Sun
rain,2019-06-21 04:40:00,"RT @KassyDillon: I was really worried about Los Angeles at first, and had a really hard time adjusting. But, I quickly fell in love with th…"
rain,2019-06-21 04:40:02,U KNOW WHAT??🤔🤔 U 2 #BARBIE #HOOCHEZZ ARE GONNA KEEP MY MY PANNIES WET 4 SEASONS 2 #CUMMM YALL BETTA WERK DAT OUT… https://t.co/XOxeo6gqR5
sun,2019-06-21 04:40:04,"RT @indcheated2014: After this statement, Bhakts will call Shaktikant Das as Shakib al Danish"
sun,2019-06-21 04:40:06,I wanna run
rain,2019-06-21 04:40:08,"RT @tonyakay: This is me #acting up a storm in #GlennDanzig’s feature directorial debut, #Verotika.  We’re getting very *passionate* review…"
sun,2019-06-21 04:40:10,Me: *comically singing Queen’s We Will Rock You*
sun,2019-06-21 04:40:12,RT @GabbyGiffords: The House passed the bipartisan background checks bill. Senator McConnell is blocking it.
sun,2019-06-21 04:40:14,RT @aapkaprithvi: This is so cool !!!
rain,2019-06-21 04:40:16,"If I ever pull someone over and they hand me a drivers license with the name Jake Cefolia, I’m going to hand it rig… https://t.co/0mqasFKgxy"
sun,2019-06-21 04:40:18,@mzuzecruda20 @Trusted_Justice @ekkiet It is clear to see in my short piece that Pastor Sunday uses YouTube to try… https://t.co/Mktq5cfq5K
sun,2019-06-21 04:40:20,RT @courtlalonde: Can I challenge the 2019 Stanley Cup Playoffs then? https://t.co/0mjL7g5fwN
rain,2019-06-21 04:40:22,"@DailyCaller Whoopi is stupid. If we don’t hold every Muslim responsible for 911, why should we hold every white pe… https://t.co/tAwevD6Rt7"
rain,2019-06-21 04:40:24,RT @KendallElaine18: wish this rain would go away so i can stop looking like a damn ghost
rain,2019-06-21 04:40:26,Lmao. The guy has played 5 games and has the 2 hardest hit balls this season.
sun,2019-06-21 04:40:28,"RT @TheLawofWork: Students at my daughter’s school have been told they can’t take physics or English in grade 11. Full, and no longer capac…"
rain,2019-06-21 04:40:30,Storm Wars with Viewers 
rain,2019-06-21 04:40:32,@ShottaBlvck @ferunz Lmao what religion are you tho like I want to know....
sun,2019-06-21 04:40:34,RT @maziehirono: The situation we find ourselves in with Iran is serious. Congress must exercise its constitutional duty and make clear to…
sun,2019-06-21 04:40:36,Young niggaz have all the luck. I’m still gettin left on read
rain,2019-06-21 04:40:38,RT @lemonpeachh: / GIVEAWAY /
sun,2019-06-21 04:40:40,😂
rain,2019-06-21 04:40:42,"It was ball lightning, everyone"
rain,2019-06-21 04:40:44,Red Hot Chili Peppers - The Adventures of Rain Dance Maggie [Official Mu... https://t.co/qPiC1fJv5Z vía @YouTube
sun,2019-06-21 04:40:46,RT @CSMcDonald7: Cuddle up with a quick #cozymystery&gt;&gt; #FionaQuinnQUICKMysteries #shortstories you'll love any time of the day! Find all 3…
sun,2019-06-21 04:40:48,iTeam Reporter @JCallawayWFTS uncovers the ingredients in a sunblock that may have caused chemical burns on a baby… https://t.co/qQtXidq9Gt
sun,2019-06-21 04:40:50,RT @tedlieu: @eileenmcarey @eliehonig We asked over 150 questions that mattered and got 155 objections. The whole point of the weather ques…
sun,2019-06-21 04:40:52,@JoeMerrick is this a Go exclusive Dex entry? It’s not from usum or sun and moon https://t.co/epxsRDO9nM
rain,2019-06-21 04:40:54,"@kiranshaw Yes , we need to address this issue. Rain water harvesting need to be mandatory in India. Also linking a… https://t.co/XDD4b54fTj"
rain,2019-06-21 04:40:56,RT @maillilretse: Caught outside in a lightning storm ? https://t.co/1M5FGAT4fo
sun,2019-06-21 04:40:58,"RT @GlennHowerton: You could come hang with us on the Always Sunny set and be an extra in the next season! Flights and hotel are covered, p…"
sun,2019-06-21 04:41:00,RT @ChinaDaily: Shenzhen police on Wednesday detained a man surnamed Sun after he installed a camera in a fitting room in Uniqlo on Saturda…
sun,2019-06-21 04:41:02,RT @NashWX: “We’re not in Kansas anymore Toto...” 
rain,2019-06-21 04:41:04,RT @DopestDope1017: Been wanting to hit a Rangers game soon but this damn oven weather gonna cook my ass alive if i go lol
sun,2019-06-21 04:41:06,The whole tournament has been shady. It's clear that they want the big teams to go through. Otherwise this would've… https://t.co/wgUG1Xnk0e
sun,2019-06-21 04:41:08,@ShakingMagical *Saige gave Stephen a quick kiss on the cheek while Wong and Clea were carrying some things upstair… https://t.co/lmSziwRvsf
rain,2019-06-21 04:41:10,"@senatemajldr X22 report is best 20min summary of daily news. Storm is here. Its happening online first, don't miss… https://t.co/0pDmlbMmtX"
sun,2019-06-21 04:41:12,"RT @Darkish4_: ""she’s like warm days, sunshine, honey and love"""
sun,2019-06-21 04:41:14,10:41 PM - Carolina Weather data provided by the DarkSkyAPI.   Data uploaded to @CarolinaWx by #psWx from… https://t.co/9Zaaie2qGH
sun,2019-06-21 04:41:16,@lee_uhh book is fantastic. read it a couple years back. The Sun Does Shine is one on those lines
sun,2019-06-21 04:41:18,RT @UmairBh39: Clear difference between our players &amp; others look at bangla players playing for team not for their fucking avg etc. @LeftAr…
sun,2019-06-21 04:41:20,cont' THANKS TO ALL!!💓💓💓🙏🙏🙏👍✌🌹🌹
sun,2019-06-21 04:41:22,RT @FarmingUK: The NFU is calling for 'clear and unambiguous' labelling on food products to allow shoppers to make more informed choices
sun,2019-06-21 04:41:24,RT @itsnotemit: My mind feels clear now and I’m happy ☺️
sun,2019-06-21 04:41:26,"Regina SK Weather, Temp:12.7ºC; Dew:5.8ºC; Pressure:1007.10hPa.; Wind:0/kph@55.0; Humdity:63… https://t.co/d7P7D69b8R"
sun,2019-06-21 04:41:28,"i have a theory that whatever time you were born dictates what house your sun falls in, i was born at 9:54 am and m… https://t.co/wTGEQ1DgkT"
sun,2019-06-21 04:41:30,"@aprilwatersvip @KyraAspenNyc Thanks, April!"
sun,2019-06-21 04:41:32,RT @maziehirono: The situation we find ourselves in with Iran is serious. Congress must exercise its constitutional duty and make clear to…
sun,2019-06-21 04:41:34,#ToyStory4 : all i can say is i’m sobbing
sun,2019-06-21 04:41:36,RT @FilmyContent: #Dhanush's #TheExtraordinaryJourneyOfTheFakir :
sun,2019-06-21 04:41:38,@UN Yoga reached via-Sun-:-Saints-:-like Patanjali/There are eight parts considered for Yoga in general just to rea… https://t.co/NZxt5iUYzz
rain,2019-06-21 04:41:40,"@HexvyWexther Wouldn’t you like to know, Weather Boy?"
rain,2019-06-21 04:41:42,"@TheAlMightyEdo Lol well I haven’t, and the thunder got enough wings that can dunk and play D"
sun,2019-06-21 04:41:44,RT @almostjingo: Let’s be really clear on this: @RepJerryNadler only see’s women via what men they’ve dated. Do any of the Democrats see ho…
rain,2019-06-21 04:41:46,RT @Camila_Cabello: *looks put together* *going thru internal shit storm* https://t.co/tHEbEPrBnv
rain,2019-06-21 04:41:48,Rain Drops Tote Bag https://t.co/KpPaXeiL9B
sun,2019-06-21 04:41:50,"RT @milaboutyou: @Camila_Cabello HEY SUNSHINE, would u mind following back these beautiful camilizers???  @jhennydovale @cabellosmermaid @k…"
rain,2019-06-21 04:41:52,Imagine this happening on your wedding day after all those months of planning.
rain,2019-06-21 04:41:54,RT @PDChina: Steel roof was blown off during a storm in NE China's Jilin Province. Netizen captured the scary moment on phone. https://t.co…
rain,2019-06-21 04:41:56,RT @Michalawhite_: Jesus is bigger than your storm. He is bigger than your doubt and insecurity. 
sun,2019-06-21 04:41:58,RT @VictoriaMonet: Thank you @lizzo for your vulnerability today! I feel the same and I’m so glad you reminded me of the “in between” and t…
sun,2019-06-21 04:42:00,"RT @milaboutyou: @Camila_Cabello HEY SUNSHINE, would u mind following back these beautiful camilizers???  @jhennydovale @cabellosmermaid @k…"
sun,2019-06-21 04:42:02,78 MINUTES TILL #MEGARTON
rain,2019-06-21 04:42:04,"I'm at Gupshup in New York, NY https://t.co/ygzdmZkcz6 https://t.co/2N0NmGweMH"
sun,2019-06-21 04:42:06,RT @BenjaminNorton: Let's be clear: The Trump admin sent a drone into what Iran says was its sovereign airspace. The US knew Iran would sho…
rain,2019-06-21 04:42:08,RT @shidaazzlesthem: You're literally putting the god of thunder against a guy with a sore throat in a Halloween costume https://t.co/v0UeJ…
sun,2019-06-21 04:42:10,@fabfreshandfly W/ better weather &amp; weed
sun,2019-06-21 04:42:12,RT @yutactivities: THE WAY THE SUN IS HITTING YUTA LIKE THAT OOF https://t.co/4CzrkaHWtK
sun,2019-06-21 04:42:14,RT @GabbyGiffords: The House passed the bipartisan background checks bill. Senator McConnell is blocking it.
rain,2019-06-21 04:42:16,Who may this headline also apply to?
rain,2019-06-21 04:42:18,RT @DanAlluf: Tamil Nadu afternoon 🌩 thunder https://t.co/ZQy0iCzGGX
rain,2019-06-21 04:42:20,RT @flatbottomgirl9: bringing back one of my favorite audios: Freddie Mercury presenting the weather on the Kenny Everett Show in 1976❣️ ht…
sun,2019-06-21 04:42:22,RT @Cruzz_v: RT for clear skin 🤧 https://t.co/sWnzCuQNU9
sun,2019-06-21 04:42:24,"RT @RodSneaky: Just so We are clear; We now have concrete proof, found guilty on all counts in the court of law, that there was a Hollywood…"
sun,2019-06-21 04:42:26,"2) First, I’m tired of how Whoopi legit dictates the whole the dam conversation. I love her but she need to go as m… https://t.co/VbN00L398e"
sun,2019-06-21 04:42:28,RT @arandamdphd: Tonight 5 pm PST:
rain,2019-06-21 04:42:30,@ngartrelle @BeastAnk24 I personally know how bad @BeastAnk24 wanted to work with the @NBA2KLeague &amp; to see home sh… https://t.co/HI6ohwTC9e
rain,2019-06-21 04:42:32,@whiskey_dreams_ Rain’s over-rated ...
rain,2019-06-21 04:42:34,Ghost mode; on
rain,2019-06-21 04:42:36,"@ProBookNerds ""Death is always sudden,"" Glerk said.  His eyes had begun to itch.  ""Even when it isn't."" - Kelly Bar… https://t.co/ZR0PZ3dlpK"
sun,2019-06-21 04:42:38,RT @richyxez: The older I get the more I appreciate ppl who are straightforward and clear about their intentions. I don’t have time for tha…
sun,2019-06-21 04:42:40,1) People do die from the sun. My precious dad passed away at the age of 57 from Melanoma. 
sun,2019-06-21 04:42:42,"@R1POFF bITXHHAHDHS IM FUCKING HETERO thank you for your services ive been blessed. my crops are flourishing, my sk… https://t.co/LjawpfAw9S"
rain,2019-06-21 04:42:44,RT @WCCO: Viewer Paul Daub also sent us this intense video of the tornado in Wabasso this evening! | READ MORE: https://t.co/Bp4KUovLNp | S…
sun,2019-06-21 04:42:46,RT @hawberries_: [KH] the sun and the jealous moon https://t.co/2ivZCzs7fs
rain,2019-06-21 04:42:48,RT @Vivo_Phil: It's Vivo National Selfie Day! Celebrate with us by posting unlimited selfies on our timeline! Make sure to include the hash…
sun,2019-06-21 04:42:50,RT @KONmunity: You said we'd meet again when the sun shines brightly &amp; the weather is hot. 
rain,2019-06-21 04:42:52,"RT @comeMEA_: A nigga posting you doesn’t validate anything, he can flood you on his social media and still be doing him on the side.."
rain,2019-06-21 04:42:54,We can’t change the weather but these storms are the worst. It never just rains it pours or there’s thunder/lightni… https://t.co/Cx8YoOMvif
sun,2019-06-21 04:42:56,"LETS GET THAT CORRECT, MICHIGAN MAKE MUSIC TOO"
sun,2019-06-21 04:42:58,RT @GabbyGiffords: The House passed the bipartisan background checks bill. Senator McConnell is blocking it.
sun,2019-06-21 04:43:00,"RT @KONmunity: ""May love sur­round you like sun­shine on a sunny day."" #WeAdoreiKON https://t.co/Pdi66lyn8G"
rain,2019-06-21 04:43:02,RT @TheAnimalRescue: Just another thing we can learn from dogs. https://t.co/2fjshI2mvH
rain,2019-06-21 04:43:04,RT @annmariecudden1: Why not pop along to Saturdays' Open Day here @MaynoothUni We will have a host of staff and students available to offe…
rain,2019-06-21 04:43:06,RT @SympLySimi: 😂😂😂😩😩😩 I want to be sorry so bad but it's so friggin funny. Pele https://t.co/hehkrl2oKr
rain,2019-06-21 04:43:08,saltydogbohicket webcam and wx station shows 62mph in that storm. Awesome. @ Salty Dog Bohicket https://t.co/kQpZfGd2R4
rain,2019-06-21 04:43:10,RT @jneverexisted: Rain of Doodles #253
rain,2019-06-21 04:43:12,Let's hope.
sun,2019-06-21 04:43:14,RT @Freak1411: https://t.co/ZxoOht1VMW
sun,2019-06-21 04:43:16,"Reykjavik #Iceland sunrise for June 21, 2019 at 02:54AM! The day's High is 55F | 13C with a Low of 46F | 8C. Curren… https://t.co/rffY86jTho"
rain,2019-06-21 04:43:18,"It was great to see our patient, Kerry, back in the office for a check-up. She is extremely happy with her smile ma… https://t.co/OLml0IpPHm"
sun,2019-06-21 04:43:20,What you're seeing here is the reason why the plant is called sunflower.
sun,2019-06-21 04:43:22,RT @RegieMaristela1: Clear skin 
rain,2019-06-21 04:43:24,@marcohasfriends is you a weather man
sun,2019-06-21 04:43:26,@RyanHokeWAVE3 Are we ever going to get out of this rainy weather pattern?☔️⛈
sun,2019-06-21 04:43:28,@Jim_Jordan Aren't you going to jail?
sun,2019-06-21 04:43:30,RT @Boii_McCoy: Be very clear with your intentions with people. Don’t expect them to just know. Make sure they understand completely what t…
rain,2019-06-21 04:43:32,RT @tonistorm_: But you’re the best Lance 😆😁 https://t.co/cy4zgvfsCW
sun,2019-06-21 04:43:34,RT @AP: BREAKING: Iran's Revolutionary Guard commander says the shooting down of US drone sends 'a clear message' to America.
rain,2019-06-21 04:43:36,This guy stabbed my toe
sun,2019-06-21 04:43:38,"RT @martingeddes: The #NXIVM conviction spells the death of the ""conspiracy theory"" as a concept. Sex cults, paedophilia, blackmail, cover-…"
sun,2019-06-21 04:43:40,RT @IDMrD1223: Thats Funny 🤔..
sun,2019-06-21 04:43:42,"RT @luke_crookes: Thanks to @HeronMill &amp; participants who came to Powsowdie, our monthly food and music workshop. This months theme was sum…"
rain,2019-06-21 04:43:44,Indianapolis Weekend Weather Forecast https://t.co/yt42jJbnMR https://t.co/06AmVBlKy9
rain,2019-06-21 04:43:46,RT @114XFEB: 𝘴𝘭𝘰𝘨𝘢𝘯 𝘨𝘪𝘷𝘦𝘢𝘸𝘢𝘺  ♡
rain,2019-06-21 04:43:48,RT @farrahspinkwigs: *the stage is soaked with rain* 
rain,2019-06-21 04:43:50,Good for them!
rain,2019-06-21 04:43:52,Some of yall funny lol. Getting irrationally angry over thunder drafting someone you openly don’t know anything about
rain,2019-06-21 04:43:54,Mountain Dew: Showers Ice Pellets (Eggplant)
